scenario,fold,model,net_return,passive_return,passive_gross_return,annualized_volatility,sharpe,max_drawdown,turnover,trading_cost,average_exposure,entries,cost_multiplier,threshold
naive,7,catboost,-0.04218209963437858,0.009477376957548467,0.014481579876272521,0.03864004493288429,-6.7653487117204545,-0.04937214826916092,14.7,0.03675,0.025277777777777777,21.0,1.0,0.55
naive,7,catboost,-0.059640083632355734,0.006979915232998346,0.014481579876272521,0.04126280981564411,-9.044333865650096,-0.06549522059974,14.7,0.05512499999999999,0.025277777777777777,21.0,1.5,0.55
naive,7,catboost,-0.07678730516216858,0.00448554666498846,0.014481579876272521,0.04470551941868641,-10.848232712956571,-0.0817348723198319,14.7,0.0735,0.025277777777777777,21.0,2.0,0.55
naive,8,trend,0.0,-0.20514042238699215,-0.2011573713752033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
naive,8,trend,0.0,-0.20712821490561806,-0.2011573713752033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,
naive,8,trend,0.0,-0.2091135187660641,-0.2011573713752033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
naive,8,prior,0.0,-0.20514042238699215,-0.2011573713752033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
naive,8,prior,0.0,-0.20712821490561806,-0.2011573713752033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.65
naive,8,prior,0.0,-0.2091135187660641,-0.2011573713752033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.65
naive,8,ridge_logistic,-0.055830155028566586,-0.20514042238699215,-0.2011573713752033,0.06303726720605941,-5.512037925019557,-0.055830155028566586,18.199999999999996,0.0455,0.05444444444444444,26.0,1.0,0.6
naive,8,ridge_logistic,-0.07709421942100658,-0.20712821490561806,-0.2011573713752033,0.06535333785390395,-7.434350819981893,-0.07709421942100658,18.199999999999996,0.06825,0.05444444444444444,26.0,1.5,0.6
naive,8,ridge_logistic,-0.09788839217409251,-0.2091135187660641,-0.2011573713752033,0.06835221385624397,-9.132922534286461,-0.09788839217409251,18.199999999999996,0.091,0.05444444444444444,26.0,2.0,0.6
naive,8,lightgbm,0.0,-0.20514042238699215,-0.2011573713752033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
naive,8,lightgbm,0.0,-0.20712821490561806,-0.2011573713752033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.65
naive,8,lightgbm,0.0,-0.2091135187660641,-0.2011573713752033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.65
naive,8,catboost,-0.09549566526854825,-0.20514042238699215,-0.2011573713752033,0.15110424142926318,-3.964563846641525,-0.09807705279106627,19.599999999999998,0.048999999999999995,0.28194444444444444,28.0,1.0,0.55
naive,8,catboost,-0.1174172845414978,-0.20712821490561806,-0.2011573713752033,0.1521830455889803,-4.915817503953848,-0.1195507881160961,19.599999999999998,0.0735,0.28194444444444444,28.0,1.5,0.55
naive,8,catboost,-0.1388168712176896,-0.2091135187660641,-0.2011573713752033,0.15361312503508204,-5.840293567187655,-0.14052233673466863,19.599999999999998,0.09799999999999999,0.28194444444444444,28.0,2.0,0.55
naive,9,trend,-0.018454776760930325,-0.24968451099688893,-0.24591949016551384,0.04686625251259755,-2.3943559314365404,-0.02798906655817901,1.4,0.0034999999999999996,0.05444444444444444,2.0,1.0,
naive,9,trend,-0.020172726708451383,-0.25156348792379035,-0.24591949016551384,0.04708475520789962,-2.609343989972812,-0.029264905447089262,1.4,0.0052499999999999995,0.05444444444444444,2.0,1.5,
naive,9,trend,-0.02188842053699569,-0.2534401091915045,-0.24591949016551384,0.047399518187533976,-2.816614207473511,-0.030539627423157967,1.4,0.006999999999999999,0.05444444444444444,2.0,2.0,
naive,9,prior,0.0,-0.24968451099688893,-0.24591949016551384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
naive,9,prior,0.0,-0.25156348792379035,-0.24591949016551384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.65
naive,9,prior,0.0,-0.2534401091915045,-0.24591949016551384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.65
naive,9,ridge_logistic,0.0,-0.24968451099688893,-0.24591949016551384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
naive,9,ridge_logistic,0.0,-0.25156348792379035,-0.24591949016551384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.65
naive,9,ridge_logistic,0.0,-0.2534401091915045,-0.24591949016551384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.65
naive,9,lightgbm,-0.10312892138895846,-0.24968451099688893,-0.24591949016551384,0.08912168634496469,-7.383618355110425,-0.10312892138895846,23.099999999999998,0.05775,0.051527777777777777,33.0,1.0,0.6
naive,9,lightgbm,-0.12869702964376994,-0.25156348792379035,-0.24591949016551384,0.09162245761394358,-9.099262242537783,-0.12869702964376994,23.099999999999998,0.086625,0.051527777777777777,33.0,1.5,0.6
naive,9,lightgbm,-0.1535469722828644,-0.2534401091915045,-0.24591949016551384,0.0947216740250791,-10.655987972381407,-0.1535469722828644,23.099999999999998,0.1155,0.051527777777777777,33.0,2.0,0.6
naive,9,catboost,-0.038869888789712315,-0.24968451099688893,-0.24591949016551384,0.0854521755359133,-2.77936856105628,-0.06485505323341045,13.999999999999998,0.034999999999999996,0.02722222222222222,20.0,1.0,0.55
